Filtered League List (Excluding Cups, Women's, and Youth Leagues):
ID: 467, Name: Nacional B, Country: Bolivia
ID: 469, Name: Diski Challenge, Country: South Africa
ID: 473, Name: Olympic Qualifying Concacaf, Country: World
ID: 477, Name: Asian Games, Country: intl
ID: 479, Name: AFF Championship, Country: intl
ID: 480, Name: CAF African Nations Championship, Country: intl
ID: 482, Name: Kvindeliga, Country: Denmark
ID: 483, Name: Division 1, Country: United Arab Emirates
ID: 484, Name: CONMEBOL U20, Country: intl
ID: 486, Name: Queensland NPL, Country: Australia
ID: 487, Name: Provincial, Country: Belgium
ID: 488, Name: Premier League, Country: Belize
ID: 489, Name: Super League, Country: Bhutan
ID: 490, Name: Premier League, Country: Botswana
ID: 491, Name: Mineiro 2, Country: Brazil
ID: 492, Name: Cearense 2, Country: Brazil
ID: 493, Name: Premier League, Country: Cambodia
ID: 494, Name: 2. Deild, Country: Iceland
ID: 495, Name: Iraqi League, Country: Iraq
ID: 496, Name: A Division, Country: Nepal
ID: 497, Name: Ligue 1, Country: Senegal
ID: 498, Name: Toppserien, Country: Norway
ID: 500, Name: Olympics Men, Country: intl
ID: 517, Name: Primera B, Country: Colombia
ID: 523, Name: 1. Liga Promotion, Country: Switzerland
ID: 526, Name: EAFF E-1 Football Championship, Country: intl
ID: 527, Name: Superliga, Country: Colombia
ID: 528, Name: Concacaf U20, Country: intl
ID: 529, Name: Coupe Nationale, Country: Algeria
ID: 530, Name: 1st Division, Country: South Africa
ID: 532, Name: 3. Lig, Country: Turkey
ID: 543, Name: Coppa Titano, Country: San Marino
ID: 544, Name: Superliga, Country: Kosovo
ID: 545, Name: Ligue A, Country: Burundi
ID: 546, Name: LFA First Division, Country: Liberia
ID: 549, Name: Championnat National, Country: Benin
ID: 550, Name: Premier League, Country: Rwanda
ID: 551, Name: Ligi kuu Bara, Country: Tanzania
ID: 552, Name: GFA League, Country: Gambia
ID: 553, Name: Ligue 1, Country: Guinea
ID: 554, Name: Ligue 1, Country: Burkina Faso
ID: 555, Name: Premier League, Country: Uganda
ID: 556, Name: Premier League, Country: Ethiopia
ID: 557, Name: Mauritian League, Country: Mauritius
ID: 558, Name: Première Division, Country: Mali
ID: 559, Name: Premier League, Country: Mauritania
ID: 560, Name: Ligue 1, Country: Congo
ID: 564, Name: Super League, Country: Malawi
ID: 567, Name: Somali Premier League, Country: Somalia
ID: 569, Name: Vysshaya Liga, Country: Tajikistan
ID: 571, Name: Pacific Games, Country: intl
ID: 574, Name: Super League, Country: Belgium
ID: 575, Name: Premier League (Crimea), Country: Europe
ID: 579, Name: Primeira Liga, Country: Brazil
ID: 581, Name: Victoria NPL, Country: Australia
ID: 582, Name: Ýokary Liga, Country: Turkmenistan
ID: 583, Name: Premier League, Country: Kyrgyzstan
ID: 584, Name: Tweede Divisie, Country: Netherlands
ID: 586, Name: First Amateur Division, Country: Belgium
ID: 589, Name: National League, Country: Myanmar
ID: 593, Name: Premier League 2, Country: England
ID: 599, Name: Segunda División, Country: Chile
ID: 600, Name: SAFF Championship, Country: intl
ID: 601, Name: J3 League, Country: Japan
ID: 602, Name: Thai League 2, Country: Thailand
ID: 606, Name: Premier Intermediate League, Country: Northern Ireland
ID: 607, Name: Elitettan, Country: Sweden
ID: 608, Name: Tasmania NPL, Country: Australia
ID: 609, Name: 3. SNL, Country: Slovenia
ID: 610, Name: Liga Alef, Country: Israel
ID: 612, Name: Coppa Italia Primavera, Country: Italy
ID: 614, Name: Professional Development League, Country: England
ID: 617, Name: West Bank Premier League, Country: Palestine
ID: 620, Name: Dhivehi Premier League, Country: Maldives
ID: 621, Name: Løgmanssteypid, Country: Faroe Islands
ID: 623, Name: PFL, Country: Philippines
ID: 624, Name: Concacaf League, Country: intl
ID: 625, Name: Frauenliga, Country: Austria
ID: 628, Name: Campionato Primavera 1, Country: Italy
ID: 629, Name: DFB Junioren Pokal, Country: Germany
ID: 630, Name: Campionato Primavera 2, Country: Italy
ID: 634, Name: CONMEBOL Libertadores U20, Country: intl
ID: 635, Name: Concacaf Nations League Qualification, Country: intl
ID: 639, Name: WK-League, Country: Korea Republic
ID: 641, Name: 3. Division, Country: Norway
ID: 643, Name: Liga MX Femenil, Country: Mexico
ID: 644, Name: Liga Revelação U23, Country: Portugal
ID: 645, Name: Liga 1 Feminin, Country: Romania
ID: 648, Name: Senior Shield, Country: Hong Kong
ID: 652, Name: WSL 2, Country: England
ID: 653, Name: USL League One, Country: USA
ID: 656, Name: Piala Indonesia, Country: Indonesia
ID: 659, Name: Canadian Premier League, Country: Canada
ID: 660, Name: Brasileiro Feminino A1, Country: Brazil
ID: 661, Name: Concacaf Caribbean Club Shield, Country: intl
ID: 664, Name: Concacaf Nations League, Country: intl
ID: 668, Name: Premier League, Country: Eswatini
ID: 669, Name: Taça Revelação U23, Country: Portugal
ID: 671, Name: Coupe de la Ligue, Country: Algeria
ID: 674, Name: NWSL, Country: USA
ID: 678, Name: Queensland Premier League, Country: Australia
ID: 679, Name: Victoria PL 1, Country: Australia
ID: 680, Name: South Australia State League 1, Country: Australia
ID: 681, Name: NSW League One, Country: Australia
ID: 682, Name: Carioca A2, Country: Brazil
ID: 686, Name: WE League, Country: Japan
ID: 693, Name: Premier League, Country: Pakistan
ID: 694, Name: Liga Premier Serie B, Country: Mexico
ID: 695, Name: Coppa Italia Serie D, Country: Italy
ID: 697, Name: U20 League, Country: Mexico
ID: 698, Name: 3. Division, Country: Denmark
